Cell_ID,Sample,x,y,Cell_Type
mouse2_slice229-321747740772409261782291567693367602757,mouse2_slice229,-4780.33680860698,-1696.72527540848,L4/5 IT
mouse2_slice229-321769323880470643402950864630498797686,mouse2_slice229,-4792.81973318867,-2016.04700370133,L5/6 NP
mouse2_slice229-321895880128489920921543987551090608869,mouse2_slice229,-5527.00906039402,-1574.60852950066,L5/6 NP
mouse2_slice229-32197435030730915655019563733844352416,mouse2_slice229,-5484.49680511653,-1268.72375193611,L4/5 IT
mouse2_slice229-322058459643232076912062633230739006658,mouse2_slice229,-5005.29180777073,-826.246003359556,VLMC
mouse2_slice229-322074097565220012678209856739622268564,mouse2_slice229,-5821.56680722535,-1136.73350635916,L4/5 IT
mouse2_slice229-32211383985822319680073491227100373524,mouse2_slice229,-5204.74930778891,-1620.87835295014,Astro
mouse2_slice229-322153107443476588627348703297732325006,mouse2_slice229,-6143.12130985409,-1396.09152878076,L5 IT
mouse2_slice229-322165960986437610795976417363385371236,mouse2_slice229,-5556.14130941778,-1038.51502735913,L2/3 IT
mouse2_slice229-322173156929668929352108407543049009504,mouse2_slice229,-6053.73705614731,-1870.5682518743,L6 CT
mouse2_slice229-322404282345410920288221806957671227817,mouse2_slice229,-6609.07845764384,-1857.06000232697,L6b
mouse2_slice229-322461373168499991328782831842472048177,mouse2_slice229,-4798.1308080107,-1714.36737481728,L4/5 IT
mouse2_slice229-322463453983290499531258019917901512824,mouse2_slice229,-5202.90480785072,-1683.21702586114,Oligo
mouse2_slice229-322502257180849663152560041919218520967,mouse2_slice229,-5841.53080655634,-1695.36902545393,PVM
mouse2_slice229-32260122462812893639862400295541311892,mouse2_slice229,-5026.66630705446,-2019.79025357589,L6 CT
mouse2_slice229-322618831674125505847572450719344602243,mouse2_slice229,-5493.93630480021,-2040.0255028978,Micro
mouse2_slice229-322719846072831149855128207871205882160,mouse2_slice229,-5110.13188595958,-1637.86945238076,L5 ET
mouse2_slice229-322729635550488255473999074220242212246,mouse2_slice229,-5029.58495695665,-900.13450088352,Astro
mouse2_slice229-322781548291345993782490204902168312692,mouse2_slice229,-4712.52431087941,-1639.38302733004,Pvalb
mouse2_slice229-322879203143137942540397710726014026639,mouse2_slice229,-4778.98055865243,-2338.20665865019,L6 IT
mouse2_slice229-323000132372560114297390899481904911811,mouse2_slice229,-5978.81780865788,-809.428503923118,L2/3 IT
mouse2_slice229-32301087251378789037627223952043189632,mouse2_slice229,-6381.63338356353,-1750.51843089722,L6 CT
mouse2_slice229-323068991675271781751551214392869876279,mouse2_slice229,-4615.37688243277,-1401.95052858442,Astro
mouse2_slice229-323094107734644637350368045017652140745,mouse2_slice229,-5788.58280833066,-1042.09552723914,L2/3 IT
mouse2_slice229-323154273709209016358087487552154086413,mouse2_slice229,-5698.42473635189,-1264.11792709045,L4/5 IT
mouse2_slice229-323171829981376926413378948435704471879,mouse2_slice229,-5559.83030929416,-1306.63907566555,Astro
mouse2_slice229-323194548452137495580402083404333572800,mouse2_slice229,-5008.65530765802,-1199.99985423908,L2/3 IT
mouse2_slice229-323220098188043147804611909328987033404,mouse2_slice229,-6190.37305827066,-1905.99350068718,Astro
mouse2_slice229-323277550730481666567365302802574762934,mouse2_slice229,-6293.42831151932,-1211.49000385404,L5 IT
mouse2_slice229-323409188977433463455686641307745569503,mouse2_slice229,-5527.01448539384,-1502.20452522486,Pvalb
mouse2_slice229-323441580570468094381313953468713050992,mouse2_slice229,-6356.6838093996,-2064.70925207064,Oligo
mouse2_slice229-323476801167129710848546559152377784247,mouse2_slice229,-5345.18280978501,-1578.94852935523,Peri
mouse2_slice229-323486519799594022423305923541608539254,mouse2_slice229,-5415.81630741805,-1564.40952984244,L5 ET
mouse2_slice229-323487186566756627111529043945471612625,mouse2_slice229,-4710.24581095576,-1759.08450561017,PVM
mouse2_slice229-32350908208111298757683655307541188281,mouse2_slice229,-5475.59980541468,-1937.27600634098,L6 IT
mouse2_slice229-323570300076269133328033863406907029330,mouse2_slice229,-6416.14180740714,-716.092524759471,Micro
mouse2_slice229-323597222887571831675169410426065215361,mouse2_slice229,-5003.45273283236,-1362.29920491315,Oligo
mouse2_slice229-323610297900191666901773249953860295514,mouse2_slice229,-4983.04388351627,-1238.06707796343,Lamp5
mouse2_slice229-323642284154022359017570259656327275578,mouse2_slice229,-6576.86480872333,-1703.07252519578,PVM
mouse2_slice229-323689000072990467683122500079941204924,mouse2_slice229,-5822.98815717772,-1110.35715724304,L2/3 IT
mouse2_slice229-323705665276022103826750021163777048802,mouse2_slice229,-5142.36180987954,-1526.05478112772,L5 IT
mouse2_slice229-323728472364697390005376027960028777101,mouse2_slice229,-5181.74730855972,-1660.16077663377,OPC
mouse2_slice229-32377386150005275747951598287812880805,mouse2_slice229,-6632.41680686176,-1629.07552767545,Oligo
mouse2_slice229-323845088538466580138155337749561830687,mouse2_slice229,-6033.93580681086,-1826.57150334865,L6 CT
mouse2_slice229-323970059802771178781049134414057134370,mouse2_slice229,-6464.09880580008,-1934.99750641733,Oligo
mouse2_slice229-324036481463319362768925529193439458464,mouse2_slice229,-6516.87516073361,-1861.40000218153,L6b
mouse2_slice229-324046809647273811346472286942073528170,mouse2_slice229,-6152.88630952686,-714.074424827099,Astro
mouse2_slice229-324141420058594318485430376806096451708,mouse2_slice229,-5235.56330675632,-1197.81900431216,L4/5 IT
mouse2_slice229-324360237289690089047580388061492837265,mouse2_slice229,-5680.40288695581,-1663.6870265156,Oligo
mouse2_slice229-324412668530582147470246252879653735778,mouse2_slice229,-6600.40930793434,-737.15665634498,L2/3 IT
mouse2_slice229-324481110165563534763585681299426379071,mouse2_slice229,-4908.7376610063,-1475.51352611929,L4/5 IT
mouse2_slice229-324493766033450343700357180372570290990,mouse2_slice229,-5626.88330704719,-983.071529217064,Endo
mouse2_slice229-324499872255565923488535973381367316122,mouse2_slice229,-6127.26946038529,-691.246025592089,Micro
mouse2_slice229-324569174965164104914708840917080451052,mouse2_slice229,-6436.75680671632,-1723.27950681001,L6 CT
mouse2_slice229-324611757656770374461953344252014354880,mouse2_slice229,-5740.73430993408,-1025.27802780271,L2/3 IT
mouse2_slice229-324644874903407018324385462479747038328,mouse2_slice229,-5315.88238576688,-1036.67595242076,L2/3 IT
mouse2_slice229-324757368211542957497626020374926638490,mouse2_slice229,-5916.69613573961,-996.254278775305,Endo
mouse2_slice229-324776095003737997444507127779209177511,mouse2_slice229,-5284.32516182438,-1790.87500454485,L5/6 NP
mouse2_slice229-32482829685406546032180510042397856859,mouse2_slice229,-5028.94480697811,-1922.59400013089,Pvalb
mouse2_slice229-324946248968147940129342923961279619916,mouse2_slice229,-5463.77330581099,-2311.85250049084,other
mouse2_slice229-324954611108207898799842133993017536361,mouse2_slice229,-6232.53615685776,-1794.78100441396,Oligo
mouse2_slice229-324958617362534592390563601627597859227,mouse2_slice229,-6465.60695574954,-1727.41335667148,Astro
mouse2_slice229-325004638815243047837190865257702705382,mouse2_slice229,-6284.50765511617,-2054.1196524255,Astro
mouse2_slice229-325041685985527254014711375213320396308,mouse2_slice229,-5635.45480675995,-1700.46852528304,L6 CT
mouse2_slice229-325190821048329609132299582132567874697,mouse2_slice229,-5174.69480879605,-764.623430424556,VLMC
mouse2_slice229-325210204287101955490122121147282246274,mouse2_slice229,-5922.94031053036,-1157.24000567198,L4/5 IT
mouse2_slice229-325377701633744794547623586650217632377,mouse2_slice229,-5482.58916188255,-1238.94050293416,L4/5 IT
mouse2_slice229-32541843584623011068752481340297763913,mouse2_slice229,-5833.16545683667,-862.148652156442,L2/3 IT
mouse2_slice229-32542450397225252329998564195838684790,mouse2_slice229,-5822.66265718862,-1840.0255028978,Oligo
mouse2_slice229-325446186340193808182698669368875247184,mouse2_slice229,-6128.96748532839,-1584.32470417507,L5 IT
mouse2_slice229-325539516374761087979893382313717080977,mouse2_slice229,-5032.75315685049,-2058.36200228333,L6 CT
mouse2_slice229-325553453493620134248459585000382711649,mouse2_slice229,-5080.08281196654,-1657.60017671958,Astro
mouse2_slice229-325589106451273409667129675322852740357,mouse2_slice229,-4775.77438375987,-1416.06095311157,L4/5 IT
mouse2_slice229-325682740676647637386939670966954442037,mouse2_slice229,-5334.8698851306,-727.402506671846,VLMC
mouse2_slice229-325695427799702475709588886688310556486,mouse2_slice229,-5205.01513278,-801.074004203081,Peri
mouse2_slice229-325805794679503029339577762451311007589,mouse2_slice229,-5287.89481170475,-963.433029875159,L2/3 IT
mouse2_slice229-325993850931238516781104101401866860167,mouse2_slice229,-5015.0568074435,-2368.3045576416,Endo
mouse2_slice229-32600248542694893529111651872591279514,mouse2_slice229,-6290.55848661549,-1439.00327734277,L5/6 NP
mouse2_slice229-326192307954893071271239934980794571746,mouse2_slice229,-5741.60230990499,-1997.27650433034,L6 IT
mouse2_slice229-326256333341878990749719242137060645776,mouse2_slice229,-6130.75231026858,-1209.22235393003,Micro
mouse2_slice229-326332993871243101367609103230231345425,mouse2_slice229,-6459.54180595279,-1076.54970108457,L4/5 IT
mouse2_slice229-326360848942710352553607218254441287131,mouse2_slice229,-6311.97096089795,-894.058501087129,L2/3 IT
mouse2_slice229-3264859866518261607728062951531415,mouse2_slice229,-6083.62880514562,-1398.48937870041,L5 ET
mouse2_slice229-326507382810531431829324797214434941184,mouse2_slice229,-5991.29530823976,-1859.44700224698,Peri
mouse2_slice229-326540926112235956577602238306516187391,mouse2_slice229,-6603.77280782163,-1685.26767579243,L6 CT
mouse2_slice229-326588107551900672672898624996114738589,mouse2_slice229,-5819.39680729806,-1671.11385126673,L5 IT
mouse2_slice229-326642884011756439468756827583508004444,mouse2_slice229,-5002.45995786563,-2337.50140867382,L6 CT
mouse2_slice229-326657167005042001990177999080097197856,mouse2_slice229,-6161.19198424853,-918.351650273055,Sst
mouse2_slice229-326702685369914870232489591811924540820,mouse2_slice229,-5700.58931127936,-1291.45450117439,Endo
mouse2_slice229-326757512408891354290726389116839140131,mouse2_slice229,-6622.42395719662,-902.196000814438,Astro
mouse2_slice229-326827829059578424296214217896429719264,mouse2_slice229,-5257.6973060146,-1954.40815576687,L6 CT
mouse2_slice229-326955257977877992778143002311879107440,mouse2_slice229,-5374.79245879278,-1190.76650454849,Endo
mouse2_slice229-32701909334547164963168328321454777924,mouse2_slice229,-6397.37130803615,-775.565655057877,L2/3 IT
mouse2_slice229-327049998288237920687155968794275412058,mouse2_slice229,-5827.42580702901,-1849.03100259602,L6 CT
mouse2_slice229-327075263173220519123912172779966041947,mouse2_slice229,-4700.58931127936,-1605.91620345153,Pvalb
mouse2_slice229-327081710437422598369942797858926596234,mouse2_slice229,-5897.88766136989,-1447.73752705008,Oligo
mouse2_slice229-327215823292435756390378728244612089630,mouse2_slice229,-6363.40538417436,-1494.50102548301,L6 IT
mouse2_slice229-327286139208359445548053829470842868361,mouse2_slice229,-4852.59238118567,-2456.74290467799,L6b
mouse2_slice229-327288333282880177301961960164942237300,mouse2_slice229,-6147.79223469757,-1180.67600488663,L4/5 IT
mouse2_slice229-327301632944240729246842605543541193180,mouse2_slice229,-6185.110808447,-1233.29850312322,L5 IT
mouse2_slice229-327385211440846983610709382214782164257,mouse2_slice229,-4556.14130941778,-1398.3700287044,L2/3 IT
mouse2_slice229-327422897958039162921075485765848134174,mouse2_slice229,-4569.92080895603,-1233.51550311595,L2/3 IT
mouse2_slice229-327523462340093806570054439449361074947,mouse2_slice229,-6057.04630603641,-812.466503821313,Pvalb
mouse2_slice229-327538731731400022659563162389674862022,mouse2_slice229,-5607.35330770165,-2193.47900445759,Astro
mouse2_slice229-3275655990755686280647455841586402357,mouse2_slice229,-6330.84996026531,-1008.46052836627,L2/3 IT
mouse2_slice229-32769358272455419864326987267885615693,mouse2_slice229,-6334.38163514696,-2108.0550006181,Oligo
mouse2_slice229-327836421076023299233534793819007932926,mouse2_slice229,-5420.9266572468,-882.438151476532,L2/3 IT
mouse2_slice229-327884778458101604235846551226535037353,mouse2_slice229,-4892.45181155205,-2095.30625104532,Oligo
mouse2_slice229-327940705581746632969703990830442769368,mouse2_slice229,-4789.23380830884,-1376.12752944976,L2/3 IT
mouse2_slice229-327962097362879418284898929903223143478,mouse2_slice229,-6156.6838093996,-1290.41832620911,L5 IT
mouse2_slice229-327994970972621137781078850958750382193,mouse2_slice229,-6313.18073585741,-952.089355255291,L2/3 IT
mouse2_slice229-328035339239587560979882628440108658318,mouse2_slice229,-6001.27730790526,-2024.293003425,Oligo
mouse2_slice229-328072935900036367641107130393928818725,mouse2_slice229,-4834.80380678177,-1508.5029500138,Pvalb
mouse2_slice229-328119980931297304009738969145012773865,mouse2_slice229,-5965.56995910183,-983.180029213428,OPC
mouse2_slice229-328147413076413654402884169253640045439,mouse2_slice229,-5202.25380787253,-1274.85400173068,L4/5 IT
mouse2_slice229-328154827405430730835972162878279897967,mouse2_slice229,-6605.67698275782,-1128.71535662785,L5 ET
mouse2_slice229-328280051445960816095746162754339550784,mouse2_slice229,-6456.72080604732,-2082.6660014689,Oligo
mouse2_slice229-328280077985113958703986845374611511380,mouse2_slice229,-6503.09566119537,-1392.93417888656,L5 ET
mouse2_slice229-328287103413865364840354267548540124094,mouse2_slice229,-5100.49166128263,-1373.41502954066,L4/5 IT
mouse2_slice229-328314126472365279933685106934286624228,mouse2_slice229,-5192.27180820704,-1913.18900714815,L6 IT
mouse2_slice229-328416233279259980634607016474122692022,mouse2_slice229,-4778.37295867279,-1549.20868035182,Pvalb
mouse2_slice229-328531787837111612983843143621037734408,mouse2_slice229,-6039.90330661088,-1461.30002659559,L5 IT
mouse2_slice229-328681100569423831454354175539225713233,mouse2_slice229,-5656.39530605823,-1119.47115693763,L4/5 IT
mouse2_slice229-328711365239622908705488257951310437411,mouse2_slice229,-6657.5779560186,-975.46567947194,Endo
mouse2_slice229-328739622884199259920910909249391179826,mouse2_slice229,-5230.89780691266,-1251.30950251967,L2/3 IT
mouse2_slice229-328843624535715858042339246867935589812,mouse2_slice229,-4904.22406115755,-886.241076349095,SMC
mouse2_slice229-328854536197154761579122983349761023667,mouse2_slice229,-5342.47030987591,-1529.90110599883,L5 IT
mouse2_slice229-328908657706053277426930397329695966435,mouse2_slice229,-5723.91681049764,-1633.41552753001,L5 IT
mouse2_slice229-328908715607307625557304600597807522016,mouse2_slice229,-5180.77080859244,-1242.42335281745,L4/5 IT
mouse2_slice229-329058005674813993963187904196563291014,mouse2_slice229,-5220.8073072508,-1623.65052785724,Pvalb
mouse2_slice229-329142384895190758540298710490236781888,mouse2_slice229,-6469.63230561465,-2104.13815074936,Astro
mouse2_slice229-329249100382761901185708662309801754888,mouse2_slice229,-4707.53331104666,-971.028029620647,Micro
mouse2_slice229-329263898561924051136609694674784122397,mouse2_slice229,-6463.4478058219,-1503.94052516669,OPC
mouse2_slice229-329334022761226735075325992629144248446,mouse2_slice229,-4808.00430767983,-1764.40100543201,Pvalb
mouse2_slice229-329352038370588051998944659084560562776,mouse2_slice229,-5298.68513634317,-1374.01177952066,L4/5 IT
mouse2_slice229-329415841587069517447252255593743631603,mouse2_slice229,-4753.53730950505,-2364.3117577754,L6 CT
mouse2_slice229-329434160098464757948866459979387779716,mouse2_slice229,-4960.90445925817,-1894.05850108713,Micro
mouse2_slice229-329435804402850527600427872719560306024,mouse2_slice229,-5091.38112988584,-1913.29750714451,L6 CT
mouse2_slice229-329466817730291557176892681495225308261,mouse2_slice229,-5939.33465998098,-1984.6905047521,L6b
mouse2_slice229-329536949667969534395007741070026105765,mouse2_slice229,-5293.0919615306,-1551.8235302642,Micro
mouse2_slice229-329603496161056575139023384683945489598,mouse2_slice229,-5827.20880703628,-1019.35935300104,PVM
mouse2_slice229-329678726290615487034016365595016799441,mouse2_slice229,-4548.97488465793,-1155.12425574288,L2/3 IT
mouse2_slice229-329790241154808597117314880074958171522,mouse2_slice229,-6654.44230612367,-1678.88787600622,Endo
mouse2_slice229-329861664171411555010468825747999708607,mouse2_slice229,-5047.49830635637,-2482.13190382719,Oligo
